13101,100  ,1006807,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ｵｵﾃﾏﾁｼﾞｪｲｴｲﾋﾞﾙ(7ｶｲ),東京都,千代田区,大手町ＪＡビル（７階）,0,0,0,0,0,0
13101,100  ,1006808,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ｵｵﾃﾏﾁｼﾞｪｲｴｲﾋﾞﾙ(8ｶｲ),東京都,千代田区,大手町ＪＡビル（８階）,0,0,0,0,0,0
13101,100  ,1006809,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ｵｵﾃﾏﾁｼﾞｪｲｴｲﾋﾞﾙ(9ｶｲ),東京都,千代田区,大手町ＪＡビル（９階）,0,0,0,0,0,0
13101,100  ,1006810,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ｵｵﾃﾏﾁｼﾞｪｲｴｲﾋﾞﾙ(10ｶｲ),東京都,千代田区,大手町ＪＡビル（１０階）,0,0,0,0,0,0
13101,100  ,1006811,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ｵｵﾃﾏﾁｼﾞｪｲｴｲﾋﾞﾙ(11ｶｲ),東京都,千代田区,大手町ＪＡビル（１１階）,0,0,0,0,0,0
13101,100  ,1006812,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ｵｵﾃﾏﾁｼﾞｪｲｴｲﾋﾞﾙ(12ｶｲ),東京都,千代田区,大手町ＪＡビル（１２階）,0,0,0,0,0,0
13101,100  ,1006813,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ｵｵﾃﾏﾁｼﾞｪｲｴｲﾋﾞﾙ(13ｶｲ),東京都,千代田区,大手町ＪＡビル（１３階）,0,0,0,0,0,0
13101,100  ,1006814,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ｵｵﾃﾏﾁｼﾞｪｲｴｲﾋﾞﾙ(14ｶｲ),東京都,千代田区,大手町ＪＡビル（１４階）,0,0,0,0,0,0
13101,100  ,1006815,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ｵｵﾃﾏﾁｼﾞｪｲｴｲﾋﾞﾙ(15ｶｲ),東京都,千代田区,大手町ＪＡビル（１５階）,0,0,0,0,0,0
13101,100  ,1006816,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ｵｵﾃﾏﾁｼﾞｪｲｴｲﾋﾞﾙ(16ｶｲ),東京都,千代田区,大手町ＪＡビル（１６階）,0,0,0,0,0,0
13101,100  ,1006817,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ｵｵﾃﾏﾁｼﾞｪｲｴｲﾋﾞﾙ(17ｶｲ),東京都,千代田区,大手町ＪＡビル（１７階）,0,0,0,0,0,0
13101,100  ,1006818,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ｵｵﾃﾏﾁｼﾞｪｲｴｲﾋﾞﾙ(18ｶｲ),東京都,千代田区,大手町ＪＡビル（１８階）,0,0,0,0,0,0
13101,100  ,1006819,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ｵｵﾃﾏﾁｼﾞｪｲｴｲﾋﾞﾙ(19ｶｲ),東京都,千代田区,大手町ＪＡビル（１９階）,0,0,0,0,0,0
13101,100  ,1006820,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ｵｵﾃﾏﾁｼﾞｪｲｴｲﾋﾞﾙ(20ｶｲ),東京都,千代田区,大手町ＪＡビル（２０階）,0,0,0,0,0,0
13101,100  ,1006821,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ｵｵﾃﾏﾁｼﾞｪｲｴｲﾋﾞﾙ(21ｶｲ),東京都,千代田区,大手町ＪＡビル（２１階）,0,0,0,0,0,0
13101,100  ,1006822,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ｵｵﾃﾏﾁｼﾞｪｲｴｲﾋﾞﾙ(22ｶｲ),東京都,千代田区,大手町ＪＡビル（２２階）,0,0,0,0,0,0
13101,100  ,1006823,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ｵｵﾃﾏﾁｼﾞｪｲｴｲﾋﾞﾙ(23ｶｲ),東京都,千代田区,大手町ＪＡビル（２３階）,0,0,0,0,0,0
13101,100  ,1006824,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ｵｵﾃﾏﾁｼﾞｪｲｴｲﾋﾞﾙ(24ｶｲ),東京都,千代田区,大手町ＪＡビル（２４階）,0,0,0,0,0,0
13101,100  ,1006825,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ｵｵﾃﾏﾁｼﾞｪｲｴｲﾋﾞﾙ(25ｶｲ),東京都,千代田区,大手町ＪＡビル（２５階）,0,0,0,0,0,0
13101,100  ,1006826,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ｵｵﾃﾏﾁｼﾞｪｲｴｲﾋﾞﾙ(26ｶｲ),東京都,千代田区,大手町ＪＡビル（２６階）,0,0,0,0,0,0
13101,100  ,1006827,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ｵｵﾃﾏﾁｼﾞｪｲｴｲﾋﾞﾙ(27ｶｲ),東京都,千代田区,大手町ＪＡビル（２７階）,0,0,0,0,0,0
13101,100  ,1006828,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ｵｵﾃﾏﾁｼﾞｪｲｴｲﾋﾞﾙ(28ｶｲ),東京都,千代田区,大手町ＪＡビル（２８階）,0,0,0,0,0,0
13101,100  ,1006829,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ｵｵﾃﾏﾁｼﾞｪｲｴｲﾋﾞﾙ(29ｶｲ),東京都,千代田区,大手町ＪＡビル（２９階）,0,0,0,0,0,0
13101,100  ,1006830,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ｵｵﾃﾏﾁｼﾞｪｲｴｲﾋﾞﾙ(30ｶｲ),東京都,千代田区,大手町ＪＡビル（３０階）,0,0,0,0,0,0
13101,100  ,1006831,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ｵｵﾃﾏﾁｼﾞｪｲｴｲﾋﾞﾙ(31ｶｲ),東京都,千代田区,大手町ＪＡビル（３１階）,0,0,0,0,0,0
13101,100  ,1006832,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ｵｵﾃﾏﾁｼﾞｪｲｴｲﾋﾞﾙ(32ｶｲ),東京都,千代田区,大手町ＪＡビル（３２階）,0,0,0,0,0,0
13101,100  ,1006833,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ｵｵﾃﾏﾁｼﾞｪｲｴｲﾋﾞﾙ(33ｶｲ),東京都,千代田区,大手町ＪＡビル（３３階）,0,0,0,0,0,0
13101,100  ,1006834,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ｵｵﾃﾏﾁｼﾞｪｲｴｲﾋﾞﾙ(34ｶｲ),東京都,千代田区,大手町ＪＡビル（３４階）,0,0,0,0,0,0
13101,100  ,1006835,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ｵｵﾃﾏﾁｼﾞｪｲｴｲﾋﾞﾙ(35ｶｲ),東京都,千代田区,大手町ＪＡビル（３５階）,0,0,0,0,0,0
13101,100  ,1006836,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ｵｵﾃﾏﾁｼﾞｪｲｴｲﾋﾞﾙ(36ｶｲ),東京都,千代田区,大手町ＪＡビル（３６階）,0,0,0,0,0,0
13101,100  ,1006837,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ｵｵﾃﾏﾁｼﾞｪｲｴｲﾋﾞﾙ(37ｶｲ),東京都,千代田区,大手町ＪＡビル（３７階）,0,0,0,0,0,0
13101,100  ,1000013,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ｶｽﾐｶﾞｾｷ(ﾂｷﾞﾉﾋﾞﾙｦﾉｿﾞｸ),東京都,千代田区,霞が関（次のビルを除く）,0,0,1,0,0,0
13101,100  ,1006090,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ｶｽﾐｶﾞｾｷｶｽﾐｶﾞｾｷﾋﾞﾙ(ﾁｶｲ･ｶｲｿｳﾌﾒｲ),東京都,千代田区,霞が関霞が関ビル（地階・階層不明）,0,0,0,0,0,0
13101,100  ,1006001,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ｶｽﾐｶﾞｾｷｶｽﾐｶﾞｾｷﾋﾞﾙ(1ｶｲ),東京都,千代田区,霞が関霞が関ビル（１階）,0,0,0,0,0,0
13101,100  ,1006002,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ｶｽﾐｶﾞｾｷｶｽﾐｶﾞｾｷﾋﾞﾙ(2ｶｲ),東京都,千代田区,霞が関霞が関ビル（２階）,0,0,0,0,0,0
13101,100  ,1006003,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ｶｽﾐｶﾞｾｷｶｽﾐｶﾞｾｷﾋﾞﾙ(3ｶｲ),東京都,千代田区,霞が関霞が関ビル（３階）,0,0,0,0,0,0
13101,100  ,1006004,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ｶｽﾐｶﾞｾｷｶｽﾐｶﾞｾｷﾋﾞﾙ(4ｶｲ),東京都,千代田区,霞が関霞が関ビル（４階）,0,0,0,0,0,0
13101,100  ,1006005,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ｶｽﾐｶﾞｾｷｶｽﾐｶﾞｾｷﾋﾞﾙ(5ｶｲ),東京都,千代田区,霞が関霞が関ビル（５階）,0,0,0,0,0,0
13101,100  ,1006006,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ｶｽﾐｶﾞｾｷｶｽﾐｶﾞｾｷﾋﾞﾙ(6ｶｲ),東京都,千代田区,霞が関霞が関ビル（６階）,0,0,0,0,0,0
13101,100  ,1006007,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ｶｽﾐｶﾞｾｷｶｽﾐｶﾞｾｷﾋﾞﾙ(7ｶｲ),東京都,千代田区,霞が関霞が関ビル（７階）,0,0,0,0,0,0
13101,100  ,1006008,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ｶｽﾐｶﾞｾｷｶｽﾐｶﾞｾｷﾋﾞﾙ(8ｶｲ),東京都,千代田区,霞が関霞が関ビル（８階）,0,0,0,0,0,0
13101,100  ,1006009,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ｶｽﾐｶﾞｾｷｶｽﾐｶﾞｾｷﾋﾞﾙ(9ｶｲ),東京都,千代田区,霞が関霞が関ビル（９階）,0,0,0,0,0,0
13101,100  ,1006010,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ｶｽﾐｶﾞｾｷｶｽﾐｶﾞｾｷﾋﾞﾙ(10ｶｲ),東京都,千代田区,霞が関霞が関ビル（１０階）,0,0,0,0,0,0
13101,100  ,1006011,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ｶｽﾐｶﾞｾｷｶｽﾐｶﾞｾｷﾋﾞﾙ(11ｶｲ),東京都,千代田区,霞が関霞が関ビル（１１階）,0,0,0,0,0,0
13101,100  ,1006012,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ｶｽﾐｶﾞｾｷｶｽﾐｶﾞｾｷﾋﾞﾙ(12ｶｲ),東京都,千代田区,霞が関霞が関ビル（１２階）,0,0,0,0,0,0
13101,100  ,1006013,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ｶｽﾐｶﾞｾｷｶｽﾐｶﾞｾｷﾋﾞﾙ(13ｶｲ),東京都,千代田区,霞が関霞が関ビル（１３階）,0,0,0,0,0,0
13101,100  ,1006014,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ｶｽﾐｶﾞｾｷｶｽﾐｶﾞｾｷﾋﾞﾙ(14ｶｲ),東京都,千代田区,霞が関霞が関ビル（１４階）,0,0,0,0,0,0
13101,100  ,1006015,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ｶｽﾐｶﾞｾｷｶｽﾐｶﾞｾｷﾋﾞﾙ(15ｶｲ),東京都,千代田区,霞が関霞が関ビル（１５階）,0,0,0,0,0,0
13101,100  ,1006016,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ｶｽﾐｶﾞｾｷｶｽﾐｶﾞｾｷﾋﾞﾙ(16ｶｲ),東京都,千代田区,霞が関霞が関ビル（１６階）,0,0,0,0,0,0
13101,100  ,1006017,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ｶｽﾐｶﾞｾｷｶｽﾐｶﾞｾｷﾋﾞﾙ(17ｶｲ),東京都,千代田区,霞が関霞が関ビル（１７階）,0,0,0,0,0,0
13101,100  ,1006018,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ｶｽﾐｶﾞｾｷｶｽﾐｶﾞｾｷﾋﾞﾙ(18ｶｲ),東京都,千代田区,霞が関霞が関ビル（１８階）,0,0,0,0,0,0
13101,100  ,1006019,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ｶｽﾐｶﾞｾｷｶｽﾐｶﾞｾｷﾋﾞﾙ(19ｶｲ),東京都,千代田区,霞が関霞が関ビル（１９階）,0,0,0,0,0,0
13101,100  ,1006020,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ｶｽﾐｶﾞｾｷｶｽﾐｶﾞｾｷﾋﾞﾙ(20ｶｲ),東京都,千代田区,霞が関霞が関ビル（２０階）,0,0,0,0,0,0
13101,100  ,1006021,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ｶｽﾐｶﾞｾｷｶｽﾐｶﾞｾｷﾋﾞﾙ(21ｶｲ),東京都,千代田区,霞が関霞が関ビル（２１階）,0,0,0,0,0,0
13101,100  ,1006022,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ｶｽﾐｶﾞｾｷｶｽﾐｶﾞｾｷﾋﾞﾙ(22ｶｲ),東京都,千代田区,霞が関霞が関ビル（２２階）,0,0,0,0,0,0
13101,100  ,1006023,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ｶｽﾐｶﾞｾｷｶｽﾐｶﾞｾｷﾋﾞﾙ(23ｶｲ),東京都,千代田区,霞が関霞が関ビル（２３階）,0,0,0,0,0,0
13101,100  ,1006024,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ｶｽﾐｶﾞｾｷｶｽﾐｶﾞｾｷﾋﾞﾙ(24ｶｲ),東京都,千代田区,霞が関霞が関ビル（２４階）,0,0,0,0,0,0
13101,100  ,1006025,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ｶｽﾐｶﾞｾｷｶｽﾐｶﾞｾｷﾋﾞﾙ(25ｶｲ),東京都,千代田区,霞が関霞が関ビル（２５階）,0,0,0,0,0,0
13101,100  ,1006026,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ｶｽﾐｶﾞｾｷｶｽﾐｶﾞｾｷﾋﾞﾙ(26ｶｲ),東京都,千代田区,霞が関霞が関ビル（２６階）,0,0,0,0,0,0
13101,100  ,1006027,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ｶｽﾐｶﾞｾｷｶｽﾐｶﾞｾｷﾋﾞﾙ(27ｶｲ),東京都,千代田区,霞が関霞が関ビル（２７階）,0,0,0,0,0,0
13101,100  ,1006028,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ｶｽﾐｶﾞｾｷｶｽﾐｶﾞｾｷﾋﾞﾙ(28ｶｲ),東京都,千代田区,霞が関霞が関ビル（２８階）,0,0,0,0,0,0
13101,100  ,1006029,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ｶｽﾐｶﾞｾｷｶｽﾐｶﾞｾｷﾋﾞﾙ(29ｶｲ),東京都,千代田区,霞が関霞が関ビル（２９階）,0,0,0,0,0,0
13101,100  ,1006030,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ｶｽﾐｶﾞｾｷｶｽﾐｶﾞｾｷﾋﾞﾙ(30ｶｲ),東京都,千代田区,霞が関霞が関ビル（３０階）,0,0,0,0,0,0
13101,100  ,1006031,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ｶｽﾐｶﾞｾｷｶｽﾐｶﾞｾｷﾋﾞﾙ(31ｶｲ),東京都,千代田区,霞が関霞が関ビル（３１階）,0,0,0,0,0,0
13101,100  ,1006032,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ｶｽﾐｶﾞｾｷｶｽﾐｶﾞｾｷﾋﾞﾙ(32ｶｲ),東京都,千代田区,霞が関霞が関ビル（３２階）,0,0,0,0,0,0
13101,100  ,1006033,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ｶｽﾐｶﾞｾｷｶｽﾐｶﾞｾｷﾋﾞﾙ(33ｶｲ),東京都,千代田区,霞が関霞が関ビル（３３階）,0,0,0,0,0,0
13101,100  ,1006034,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ｶｽﾐｶﾞｾｷｶｽﾐｶﾞｾｷﾋﾞﾙ(34ｶｲ),東京都,千代田区,霞が関霞が関ビル（３４階）,0,0,0,0,0,0
13101,100  ,1006035,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ｶｽﾐｶﾞｾｷｶｽﾐｶﾞｾｷﾋﾞﾙ(35ｶｲ),東京都,千代田区,霞が関霞が関ビル（３５階）,0,0,0,0,0,0
13101,100  ,1006036,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ｶｽﾐｶﾞｾｷｶｽﾐｶﾞｾｷﾋﾞﾙ(36ｶｲ),東京都,千代田区,霞が関霞が関ビル（３６階）,0,0,0,0,0,0
13101,100  ,1000002,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ｺｳｷｮｶﾞｲｴﾝ,東京都,千代田区,皇居外苑,0,0,0,0,0,0
13101,100  ,1000001,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ﾁﾖﾀﾞ,東京都,千代田区,千代田,0,0,0,0,0,0
13101,100  ,1000014,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ﾅｶﾞﾀﾁｮｳ(ﾂｷﾞﾉﾋﾞﾙｦﾉｿﾞｸ),東京都,千代田区,永田町（次のビルを除く）,0,0,1,0,0,0
13101,100  ,1006190,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(ﾁｶｲ･ｶｲｿｳﾌﾒｲ),東京都,千代田区,永田町山王パークタワー（地階・階層不明）,0,0,0,0,0,0
13101,100  ,1006101,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(1ｶｲ),東京都,千代田区,永田町山王パークタワー（１階）,0,0,0,0,0,0
13101,100  ,1006102,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(2ｶｲ),東京都,千代田区,永田町山王パークタワー（２階）,0,0,0,0,0,0
13101,100  ,1006103,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(3ｶｲ),東京都,千代田区,永田町山王パークタワー（３階）,0,0,0,0,0,0
13101,100  ,1006104,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(4ｶｲ),東京都,千代田区,永田町山王パークタワー（４階）,0,0,0,0,0,0
13101,100  ,1006105,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(5ｶｲ),東京都,千代田区,永田町山王パークタワー（５階）,0,0,0,0,0,0
13101,100  ,1006106,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(6ｶｲ),東京都,千代田区,永田町山王パークタワー（６階）,0,0,0,0,0,0
13101,100  ,1006107,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(7ｶｲ),東京都,千代田区,永田町山王パークタワー（７階）,0,0,0,0,0,0
13101,100  ,1006108,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(8ｶｲ),東京都,千代田区,永田町山王パークタワー（８階）,0,0,0,0,0,0
13101,100  ,1006109,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(9ｶｲ),東京都,千代田区,永田町山王パークタワー（９階）,0,0,0,0,0,0
13101,100  ,1006110,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(10ｶｲ),東京都,千代田区,永田町山王パークタワー（１０階）,0,0,0,0,0,0
13101,100  ,1006111,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(11ｶｲ),東京都,千代田区,永田町山王パークタワー（１１階）,0,0,0,0,0,0
13101,100  ,1006112,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(12ｶｲ),東京都,千代田区,永田町山王パークタワー（１２階）,0,0,0,0,0,0
13101,100  ,1006113,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(13ｶｲ),東京都,千代田区,永田町山王パークタワー（１３階）,0,0,0,0,0,0
13101,100  ,1006114,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(14ｶｲ),東京都,千代田区,永田町山王パークタワー（１４階）,0,0,0,0,0,0
13101,100  ,1006115,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(15ｶｲ),東京都,千代田区,永田町山王パークタワー（１５階）,0,0,0,0,0,0
13101,100  ,1006116,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(16ｶｲ),東京都,千代田区,永田町山王パークタワー（１６階）,0,0,0,0,0,0
13101,100  ,1006117,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(17ｶｲ),東京都,千代田区,永田町山王パークタワー（１７階）,0,0,0,0,0,0
13101,100  ,1006118,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(18ｶｲ),東京都,千代田区,永田町山王パークタワー（１８階）,0,0,0,0,0,0
13101,100  ,1006119,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(19ｶｲ),東京都,千代田区,永田町山王パークタワー（１９階）,0,0,0,0,0,0
13101,100  ,1006120,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(20ｶｲ),東京都,千代田区,永田町山王パークタワー（２０階）,0,0,0,0,0,0
13101,100  ,1006121,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(21ｶｲ),東京都,千代田区,永田町山王パークタワー（２１階）,0,0,0,0,0,0
13101,100  ,1006122,ﾄｳｷｮｳﾄ,ﾁﾖﾀﾞｸ,ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(22ｶｲ),東京都,千代田区,永田町山王パークタワー（２２階）,0,0,0,0,0,0
